tta1,tta2,tta3,tta4,tta5,tta6,tta7,tta8,tta9,tta10,tta11,tta12,tta13,tta14,tta15,tta16,tta17,tta18,tta19,tta20,tta21,tta22,tta23,tta24,tta25,tta26,tta27,tta28,tta29,tta30,tta31
-3.841,-0.6011,0,0,0,0,0.2767,-5.294,0,1.394,0,0,0,3.462,-2.806,0,0,0,-2.433,0,0,0,0,-1.502,0,0,0,-5.092,0,0.8058,-2.623
-3.621,-0.8472,0,0.8339,0,-4.332,0,-0.6369,0,1.215,0,0,0,2.412,-3.146,0,0,0,-2.839,0,0,-0.1406,0,-2.173,0,0.6132,-2.281,-3.252,0,2.047,0
0.1585,0,0.6681,0.5313,-1.664,-2.561,-0.49,-3.279,0,1.76,0,-1.352,0,2.164,0,0,0,-0.4946,-2.048,0,-1.603,-7.929,0,-2.516,0,0,0,-4.975,0,0,0
-0.2084,0,0,0.7839,-0.9654,1.887,-1.757,-3.196,0,2.131,0,0,0,0,0.3376,0,0,0,-0.5853,0,0,-2.91,0,-1.132,0,0,0,-1.28,0,0,0
0,0,0,0,-2.955,0,-3.162,-2.382,0,1.261,0,-0.6228,0,0,-3.173,0,0,0,-0.2598,0,0,-1.582,2.639,-1.285,1.02,0,0,0,0,0,0
0,0,0,0,-0.5321,-1.525,-1.043,-6.314,0,1.03,0,0.6299,0,0,-1.351,0.2988,-2.19,0,-2.587,-0.3885,0,0,1.001,-1.114,0,0,0,0,0.2921,0,-3.203
0,0,0,0,-2.561,-0.8349,0.8395,-4.358,0,0.9369,0,0,0,0,-2.835,0,-0.2144,0,-2.636,0,-0.2876,-2.504,-1.494,-1.3,0,0,0,0,-0.1983,0.2934,-3.219
0,0,-3.788,0,-1.665,-1.088,-4.467,-0.3016,0,2.295,0,0,0,0,-2.299,0,-0.4163,0,-1.482,0,-2.005,-4.145,0,-2.21,-2.622,-3.687,0,0,0.2435,0,-2.855
0,0,-2.756,0,-1.443,-1.842,-0.9075,-4.662,0,1.377,1.558,-5.327,0,0.1866,-8.465,0,0.2092,0,-0.6111,0,-5.847,0,0,-1.609,0,0.522,0,0,0.06866,0.06597,-3.754
-0.333,0,-5.161,0,-3.159,-0.8926,1.194,-2.326,0,2.046,-0.6807,-4.453,0,0.8569,-4.536,0,-1.284,-0.6883,-1.996,0,-3.171,0,0,0,0,0.2669,0,-1.759,0,0,0
0,0,-6.324,0,-6.386,-0.7246,-5.848,-5.653,0,3.43,-2.878,-3.724,0,0.1712,-1.497,0,-0.785,0,-1.765,0,-1.241,0,-0.4911,0,0,0.1143,0,-5.945,0,0,0
0,0,-4.739,0,0,-5.57,0,-3.475,0,2.256,0,0.8116,0,-2.653,0,0,1.62,0,0,0,0,0,0.4526,-1.871,0,-1.505,0,-3.525,-0.4418,0,0.4181
0,0,-4.652,0,0,-4.216,0,-0.8909,0,4.033,0,-3.575,0,-0.6512,-0.8079,0,-1.484,0,0,0,0,0,-4.737,0,0,0.448,0,-2.774,0,0,0.1898
-1.22,0,-5.05,0,0,-3.539,0,-2.339,0,3.907,0,-9.421,0,-2.804,0,0,0.2603,0,0,0,0,-1.672,-0.6874,0,0,0,0,-5.404,0,0,-2.96
0,0,-0.3801,0,0,-2.9,0,0,0,3.252,-1.144,-1.56,-2.401,0.8422,0,0,2.303,0,-1.239,0,-0.3963,0,0.4085,0,0,-1.506,0,-3.269,0,0,0
0,0,-1.261,0,0.4368,-2.273,0,0,-0.2818,2.025,0,-6.201,0,1.726,0,0.5823,0,0,-1.529,-0.2908,0,0,-0.8816,0,0,0,0,-3.523,0,0,0
0,0,-5.142,0,-4.812,-1.925,-2.397,-2.692,-0.6041,1.518,0,-1.531,0,2.168,0.3987,-0.2681,0,0,-1.552,0,-0.8578,0,3.359,0,0,-1.02,0,-4.264,1.912,0,0
0,0.2333,-8.483,0,-4.493,-1.76,0,-2.581,-1.958,0,0,-2.222,0,0,-0.9737,0,0,0,-1.149,0,-4.002,0,3.578,-1.122,-2.141,0,0,-3.92,0,0,0
0,0.5082,-2.984,0,-1.477,0,0,-1.537,0,0,-2.085,0,0,0,-3.987,0,-0.1261,0,-1.348,0,-1.63,0,3.107,-3.24,0,-0.3435,0,-4.594,0,-0.1236,0
0,0,0,0,0,0,0,-3.44,0,1.549,-3.503,0,0,0,-3.521,0,0,0,-1.003,0,0,0,0.425,-1.685,0,0,0,-2.802,0,0,1.03
-3.117,0,0,0,0,0,0,-2.596,0.893,0.8925,0,0.1963,0,0,-2.475,0,0,0,-1.913,0,0,0,0,-2.691,0,-0.5602,0,-10.15,0,0,0
-3.078,0,-0.6821,0,0,-3.027,-4.807,0.2237,1.371,2.498,0,0,0,0,0,0,2.407,0,-0.9284,0,0,-0.8879,0,-3.127,0,0,0,-1.756,0,0,0
-2.505,0,0,0,0,-3.605,-3.574,-3.814,1.558,1.009,-1.445,0,0,0,0,0,1.881,0,-2.732,0,-2.48,-4.689,0,-1.691,0,-0.7905,0,-2.601,0,0,-1.416
0,0,0,-0.023,0,-2.013,0,-0.5992,1.052,2.321,-2.062,0,-0.4971,0,0,0,-0.9085,0,-1.741,0,-1.645,-1.469,0,-1.314,0,0,0,-1.444,0,0,-3.19
0,-1.15,-2.058,0.2308,0,-2.992,0.6821,-1.58,0.3115,1.443,-1.96,0,-0.7711,0,0,-0.4479,0.3,0,-1.447,0,-1.404,0,-3.188,-1.195,0,0,0,-3.535,0.6861,0,-2.788
0,-0.3743,-2.483,0,0,-3.071,-1.208,0,-3.062,0,-3.508,0,-0.5939,0,0,0,0.9537,0,-1.771,0,-3.021,-0.8411,0,-3.507,0,0,0,-3.179,1.352,0,-3.773
0,0,-0.3157,0.2181,-0.1114,-1.489,-3.278,0,0.02581,0,-1.949,0,0,0,0,0,0.6872,-0.2316,-1.355,0,0,0,0,-0.7975,0,0,-2.969,0,0,0,-2.501
0,0,-0.4276,0,-8.07,-3.287,0,1.684,1.979,0,-3.375,0,0,0.01456,0,0,0.2192,0,-1.416,0,0.7182,0,0,-2.675,0,0,-1.333,-0.4638,0,0,-3.154
0,0,0,0,-5.856,0,0,0,1.439,0,-3.744,0,0,0,0,0,1.277,0,-1.916,0,-1.455,0,0,0.1149,0,0,0,0,0,0,-5.694
-0.5674,0,0,0,0,-2.477,0,0,-1.765,0,-4.08,0,0,0,0,0,0,0,-2.022,0,-4.758,0,0,0,0,0,0,0,0,0,-1.31
-4.401,0,0,0,0,-4.337,0,0,-1.329,0,-2.376,0,0,0,0,0,0,0,-0.6265,0,-5.186,0,0,-4.286,0,0,-2.429,0,0,0,0
-3.103,0,0,0,0,0,0,0,0,0,-4.689,0,0,2.971,0,0,0,0.5776,0,0,-1.971,0,0,-1.02,0,-0.2819,0,-1.611,1.506,0,0
1.142,-1.002,0,0,0,0,0.7335,-4.432,0,0.3005,-3.443,0,0,-0.06509,0,0,0,0,0,0,-2.293,0,0,-3.253,0,0.7141,0,0,2.393,0,0
-3.566,0,-4.942,0,0.08409,-2.667,0.2921,-2.367,0,0.9045,-1.828,-0.7487,0,2.863,-2.92,0,0,0,0,0,-1.916,0,0,-1.114,0,0,0,0,2.611,0,0
-3.36,0,-1.837,0,-5.534,-4.088,-4.318,-5.422,0,1.347,-1.865,-3.227,0,0.8871,-3.3,0,0,0,0,0,0.06802,0,0,0,0,0,0,0,3.573,0.2332,0
-3.376,0,-2.802,0,-5.443,-6.587,-6.467,-2.648,0,1.642,0,-1.374,0,0.2565,0,0,0,0,0,0,-4.39,0,0,0,0,0,0,0,2.302,-0.05204,0
0.1487,0,-5.168,0,0,-3.65,-1.656,0,0.2967,0.01665,-0.1107,-5.629,0,1.017,-0.7222,0,0,0.03408,0,-1.243,-0.682,-3.708,0,0,0,0,0,0,1.228,2.038,0
-6.015,0,-2.796,-0.8222,-1.594,-3.197,-6.083,-1.215,-0.6085,1.084,-2.089,-3.589,0,2.146,0,0.2582,0,0,-3.723,-1.327,0,0,-0.08596,0,0,0,0,0,3.193,0,0
-2.614,0,-0.9281,0,-1.282,-2.11,-3.401,-1.684,-1.59,0,0.4357,-2.955,0,0,0,0,0,0,-1.212,0,0,0,-0.5266,0,0,0.5815,0,-0.184,0.9088,0,-0.416
-2.766,0,-3.972,0,0,0,-3.737,-2.973,0.8242,0,-1.68,-2.814,0,0,0,0,0,0,-0.3705,0,0,0,0,0,0,-3.05,0,-1.992,0,0,2.831
-2.906,0,-0.6877,0,0,0,-3.05,-1.388,0,0,-4.022,-1.325,-2.638,0,0,0,-0.1046,0,-0.106,0,0,-0.5144,0,0.3547,0,-0.7041,0,-4.384,0,0,-5.343
-1.378,0,-5.661,0,0,-2.359,-5.683,-2.289,-1.091,0,-2.353,0,-2.909,0,0,0,0.5535,0,-0.7841,0,-1.254,0,2.708,-0.4755,0,0.9814,0,-7.499,0,0.6026,-5.361
0,-0.5056,-1.914,0,0,-4.894,0,-2.365,0.05321,0,-4.06,-0.3757,0,2.52,0,0,2.381,0,0,0,-1.413,0,-0.1125,-2.101,0,1.278,0,-4.564,0,0,0
0,-0.7276,-2.154,0,0,-3.36,0,-4.234,0,0,-1.936,-0.9673,0,0,0,0,1.878,0,0,-1.889,0,0,0.8479,-0.9602,0,1.896,0,-3.966,0,0,0
0,-0.737,-0.9174,0,0,-3.406,0,0,0,-0.2596,-1.802,0,0.5562,1.266,0,0,2.527,0,0,-1.605,0,-1.766,0,-2.313,0,1.236,0,-5.119,0,-1.852,0
-1.702,-0.3433,-5.327,0,0,-3.201,-4.517,0,0,0.6128,-2.987,-6.192,0,0.08653,-8.267,0,2.622,0,0,-2.146,0,-2.385,0,-0.6621,0,0,-0.2294,-2.788,0,0,-5.511
-3.786,-0.7645,0,0,-2.672,-0.534,-2.115,0,0,0,-1.269,-7.411,0,0,-0.8828,0,0.4574,0,0,-2.763,-1.595,0,1.756,-3.283,0,0,-0.2326,0,0,0.9063,0
0,-1.07,-0.9065,0,-3.139,-5.94,-2.752,0,0,0,0,-1.369,0,0,0,0,0,0,0,-0.3991,-3.362,0,1.539,-2.547,0,0,0,0,0,3.663,-3.672
0,0,-4.373,0,0,-4.264,-1.032,0,-0.9884,0,-0.2241,-6.681,0,0,-0.6078,0,0,0,0,-1.153,-4.503,0,1.141,-2.003,0,0.6936,0,0,0,2.41,-2.015
0,0,-1.826,0,0,0,0,0,0,0,-2.942,-2.627,0,0,0,0.3899,0,0,0,-1.095,0,0,0,-1.628,0,0,0,0,0,0,-6.015
0,0,0,0,0,0,-0.6281,0,0,0,-6.331,-2.647,0,0,0,2.107,0,0,0,-1.237,-1.487,0.2398,0,-1.971,0,0,0,0,0,0,-1.316
0,0,0,0,0,-2.587,-3.658,0,0,0,-5.082,-4.766,0,0,0,1.654,0,0,-3.06,-1.234,-2.189,0,0,-1.427,0,0,0,0,0,0,0
-1.801,0,0,0,0,-5.476,-2.673,0,0,0,0,-4.769,0,0,0,0.3771,-0.688,0.6591,-2.742,0,2.306,-0.2176,0,0,0,-0.8912,0,-3.904,0,2.219,0
-0.4624,-0.9497,-3.527,-0.827,0,-3.573,-6.211,0,0,0,0,-7.163,0,0,0,0,2.07,0,-1.421,0,-3.07,-4.376,0,0,0,-1.579,0,-3.469,0,0,0
-2.461,0,-3.22,0,0,-4.529,0,0,0,0,0,-3.206,0,0,-0.3093,0,-0.2582,-0.776,-1.379,-2.487,-1.586,0,0,-3.809,0,0,0,-1.859,0,-0.2064,0
-3.572,0,-0.03644,0,-4.939,0,0,0,0,0,-0.2038,-6.162,0,0.06301,-6.276,0,0,-0.6197,-1.078,-2.795,-1.442,0,0,-1.564,0,0,-0.9329,-4.04,0,0,0
-1.333,0,0.845,0,-1.311,0,0,0,0,0,-3.725,0,0,0.8489,-2.536,0,0,0,-1.565,-1.178,0,-4.094,0,-2.805,0,0,-1.469,0,0,0,0
-2.738,0,-3.083,0,-3.934,1.668,0,-1.185,0,0,-3.735,0,0,0,-1.439,0,0,0,-1.851,-0.7228,0,-2.183,0,-1.94,0,-3.688,0,0,0,0,0.4785
-1.832,0,-2.187,0,0,0,0,0,0.3549,0,-2.084,0,0,0,-3.693,0,0,0,-1.452,-1.241,-5.891,0,0,-4.273,0,-1.009,0,0,0,0,-2.421
-2.583,0,-2.507,0,0.1592,0,0,0,1.099,0,-3.102,0,0,0,-2.251,0,0,0,-1.512,-2.026,-2.858,0,0,-2.943,0,-0.2139,0,0,0,0,0
-5.815,0,0,0,-0.4316,0,0,0,-1.286,0,-1.171,-0.2896,0,0,0,0,0,0,-1.386,0,0,-4.174,0,-0.6673,0,0,0,-4.959,0,0,-2.345
0,0,0,0,1.063,0.5614,0,0,-1.218,0,-3.764,-1.352,0,0.274,0,0,0,0,-0.6721,0,0.1377,-4.967,0,-1.11,0,0.1068,0,-1.822,0,0,-6.934
-0.9223,0,0,0,-1.661,0,-0.8159,0,-3.307,0,0,0,0,0,-0.9142,0,0,0,-1.244,-0.6128,0,0,0.2202,-1.031,0,1.324,-0.05171,-4.322,0,0,-2.641
-4.134,0,0,0,-7.648,0,-4.294,-2.392,0,0,0,-4.138,0,0,-2.65,0,0,0,-1.736,-1.029,0,0,0.7938,-0.05468,0,-0.5993,0,-1.787,0,2.074,-2.88
-2.309,0,-0.6308,0,0,0,-2.539,-4.386,0,0,0,-0.5102,0,0,-3.043,0,0,0,-1.939,-1.096,0,0,-1.946,-1.776,1.236,-0.01902,-1.901,-3.831,0,1.708,1.404
-3.648,0,-2.32,0,-0.5897,0,-3.064,-0.7768,-0.7769,0,0,-2.011,0,0,-3.869,0,0,-0.8471,0,-0.4797,0,0,0,-1.805,1.179,0,-2.899,-0.6901,0,2.692,-1.053
-4.379,0,-4.002,0,0.2532,0,-3.794,-4.348,0.2675,-0.5725,-2.922,-0.9315,0,0,0,0,0,-1.206,-0.3336,-0.8934,0,0,0,-1.278,1.597,0.6189,-0.6819,-5.357,0,0,-0.8391
-3.83,-0.04427,-5.249,0,-0.08055,-3.714,0,-3.711,1.029,0.5921,-3.576,0,0,0,0,0,0,0,-1.833,-0.1769,0,0,0,-1.811,-0.7001,0,-0.8343,-5.072,0,0,-2.671
-1.725,0,-1.34,0,-6.44,-2.659,-1.914,0,0.9299,0.7024,1.093,0,-5.389,0,0,0,0,0,-3.127,-0.3955,0,0,0,-1.721,-1.129,0,0,-0.7235,-0.7715,0,-3.579
0.2482,0,-6.663,0,-2.246,-2.357,-0.8507,0,0.6799,1.917,-1.769,0,-2.218,0,0,0,0,0,-3.353,-1.963,0,0,1.304,0,0.2621,0,0,-5.963,2.443,0,0
-1.39,0,-2.746,0,0,0.1241,-0.4964,0,-0.09763,2.558,-1.292,0,0,0,0,0,0,0,-3.645,-0.9703,0,0.507,2.291,-1.438,0,0,0,-2.168,3.669,0,0
-2.841,-1.203,-0.8503,0,0,-5.966,0,0,-2.681,1.784,-2.655,0,0,0,-0.06932,0,0,0,-3.664,0,0.02005,-0.3094,-0.2014,0,0,0,0,-6.798,2.529,0,0
-1.663,-1.6,-4.393,0,0,-1.168,0,-0.4535,-3.019,1.446,-2.846,0,0,0,-0.5593,0,0,0,-1.975,0,0,0.6122,0,0,0,0,0,-4.322,2.822,0,0
-0.7795,-0.8549,-1.508,0,0,-4.426,0,-1.803,-1.8,0,-1.979,0,-1.946,0,-2.08,0,0,0,-3.845,0,-0.7495,0,-0.4439,0,1.392,0,0,-3.077,3.551,0,0
-4.934,0,-3.041,0,0,0,-0.3429,-5.654,-0.1851,1.7,-0.3068,0,-1.199,0,-1.135,-0.1288,0,0,-2.016,0.4119,0.7158,0,0,-3.156,0.9346,0,0,-1.875,3.02,0,0
0.9031,0,0,-0.4238,-1.727,-4.874,0,-2.096,0,3.14,-3.976,0,-0.6647,0,-2.174,-0.6157,0,0,-1.831,0,0,0,0.4011,-0.7486,-0.3159,0.7558,0.388,-5.355,1.426,0,-3.192
-4.757,0,0,0.3174,0,0,-1.593,-3.37,0,6.053,-4.365,0,-0.868,0,-5.107,0,0,0,-1.441,0,0.5809,0,0,-1.341,-0.1905,0,0.8163,-3.114,0,0,-7.039
-5.184,0.01971,-1.01,0,0,0,-3.938,-2.171,0,5.103,-5.316,-1.563,-0.3342,0,-0.1598,0,0,0,-3.936,-1.761,0,-4.528,0,-3.032,-0.4072,0,0,-3.54,0,1.824,-1.736
0,-1.485,-4.187,0,0,0,-0.7736,-2.208,0,4.196,0,-5.204,-0.1138,-0.551,-4,-0.2772,0,0,-3.005,-1.381,0,-2.407,0,-2.094,-0.3793,0,0,-2.244,0,0,0
0,0,-4.259,0,-3.007,-1.172,0,-3.193,0,4.441,-0.04283,0,-1.785,0,0,-0.4626,-0.05273,0,-3.688,-0.483,0.1611,-3.991,0,-1.75,0,0,0,-2.152,0,0,0
0,0,-3.139,0,-2.204,0,0,-7.036,0,4.037,-2.263,0,-0.4663,0,0,0,-0.1484,0,-3.923,-1.233,-4.101,-3.793,0,0,0,-1.695,-5.702,-3.605,0,0.0361,-2.395
-5.545,0,-5.563,0,-4.239,0,0,0,0,2.586,-8.614,0,0,0,0,-1.423,0,0,-1.623,-1.321,0,-0.5145,-0.3283,0,0,0,0.5756,0,1.468,0,0.04923
-4.078,0,-5.906,0,-4.031,0,-1.394,0,0,3.162,-3.799,0,-0.9367,0,0,-0.3868,0,0,-2.026,-3.755,-3.899,-2.855,-1.739,0,0,0,0,0,0,0,0
-1.605,0,0.8333,0,-6.214,0,0,0,-0.4794,2.229,-6.743,0,0,0,1.561,0,0,0,-1.379,0,-1.333,-0.2864,0,0,0,-1.366,0,0,0,0,-1.913
-3.932,0,-2.808,0,-0.411,1.046,0,-6.114,0,1.389,0.3298,0,0,0,0.7358,0,0.3385,0.9493,-1.143,0,-0.06763,0,0,0,0,0,-4.184,-0.6447,0,0.9449,-1.882
0,0,-1.727,0,0.5969,-5.016,0,-2.838,0,2.752,-4.11,0,0,0,1.184,0,0,0.751,-2.934,0,1.271,-5.262,-2.7,0,0,0,-1.951,0,0,0.4729,-2.706
0,0,-3.452,0,-0.2594,-1.748,-2.326,-8.454,0,4.059,0,0,0,0,-5.216,0,0,0,-1.428,0,2.165,-3.681,-0.749,-2.143,0,0,-3.38,-1.138,0,0,-0.8183
0,0,-5.891,0,-0.894,-6.985,-0.7588,-6.05,0,5.095,2.725,-2.285,0,0.2282,-1.523,0,0,0,-2.318,0,-0.7886,0,0,-1.777,0,0,-1.835,-0.7071,0,0,0
-2.449,0,-0.1074,0,-4.914,-2.824,-7.532,-1.621,0,4.741,0,0.4365,0.4316,0.4211,0,0,0,0,-2.344,0,-4.317,-0.5134,0,-0.6259,0,0,-3.76,-1.001,0,0,-1.381
-3.41,0,0,0,-4.816,-2.071,-6.214,0.3617,0,4.502,0,-6.715,0,-0.5441,-4.981,0.2657,0,0,-1.548,0,-8.133,-7.5,0,0,0,0,-3.341,-1.86,0,0,-2.974
-3.057,0,-1.753,0,0,-3.611,-2.458,-8.539,0,3.715,0,0,0,-0.8607,-0.6738,0.7044,1.084,0.6062,-1.785,0,0,-3.823,0,0,0,0,-2.537,-6.004,0,0,-2.686
-1.127,0,0,0,0,0,0,-1.516,0,3.105,0,0,0,0,-4.022,1.006,0.8134,0.176,-2.728,0,0,-3.537,0,-1.223,0,-1.189,-0.8544,-1.717,0,0.2498,0.7876
-3.396,0,-1.374,0,0,0,0,0.6423,0,1.809,0,0,-0.3304,0,-1.996,0.3252,2.098,0,-1.683,0,0,-6.818,0,-2.236,0,0.723,-0.5822,-2.253,1.458,-1.247,-3.039
-2.5,0,-4.737,0,0,0,0,0,0.3434,2.561,0,0,0,0,-2.47,0.392,0.4868,0,-3.314,0,0,-0.3369,0,-2.751,0,0.2885,0.0442,0,1.509,0,-1.7
-4.884,0,-1.831,0,-4.234,-0.7142,0,0,0.4838,2.61,0,0.4239,0,0,-3.476,0,0,0,-1.304,0,0,-7.769,0,-0.6403,0,0.8755,-0.783,0.009416,0,-0.1875,-2.127
0,0,-1.269,0,-2.895,-8.262,-2.165,-6.303,0,1.083,0,-6.831,0,0,-7.63,0,0,0,-1.517,0.06106,-2.926,-2.671,0,-2.83,0,0,0,0,0,-0.6259,-2.322
0,0,-3.88,0,-2.311,-1.258,0,-1.894,-0.4799,0,0,0.2933,0,0,0,0,0,0,-1.771,-2.307,0,-1.304,0,-0.8957,0,0,0,-0.5249,0,2.707,-2.17
-0.3135,0,-1.311,0,-4.206,-7.038,-2.481,-2.563,-0.4381,0,0,0,-1.567,0,-0.3984,0,-0.782,0,-2.005,0,0,-3.324,0,0.2897,-1.347,0,0,-2.904,0,0.1249,0
-3.845,0,-2.748,0,0,-2.278,0,-1.598,0,0,-0.1982,0,0,0,0,-0.5073,0.4073,0,-2.643,0,0,0,0,-1.309,-0.7238,0,0.7868,-7.347,0,0.01624,0
-1.472,0,-3.701,0,0,-1.162,0,-2.194,1.778,0,0.9143,0,0,0,0,-0.8747,0.8376,0,-2.357,0,-4.012,0,0,-1.256,-0.9411,0,0,-2.072,0.9705,0,0
0,0,-3.261,0,0,-3.993,-1.36,-2.374,0,0,0.2557,0,0.6369,0,0,-0.4939,0,0,-2.227,0,0,-1.363,0,-1.64,1.314,0,0,-0.5992,0,0,0
1.022,0,-3.021,0,0,-3.206,0,-1.446,0,0,-4.946,0,-2.246,0,-1.276,0,0,0,-3.266,0,0,-6.611,0,-2.035,0,0,0,-3.524,0,0,0.6295
0,0,-4.128,0,0,-5.496,0,-1.952,0,0,0,0,0,0,-6.321,0,0,0,-1.497,0,0,-7.537,0,-0.9455,0,0,0,-2.7,0,1.021,-0.5337
0,0,-5.823,0,-2.702,-3.083,0,-6.021,0,0,-2.264,-2.032,0,0,-7.292,0,0.2011,0,-2.285,0,0,0,0,0.6945,0,0,-1.657,-3.637,0,2.121,-3.394
0,0,-2.125,0,0,-2.361,0.3599,-2.076,0,0,-1.041,-4.277,0,0,0,0,0,0,-2.79,0,0,0,0.1206,-0.205,0,0,0,-1.346,0,0.6412,-3.442
0,0,0,1.403,0,0,0,-3.327,0,0,0,-6.247,0,0,-5.896,0,1.666,0,-2.343,0,0,0,0,-2.289,0,0,0,-3.286,0,0.7402,-3.759
0,0,0,1.272,0,0,0,0,0,0,-2.36,-4.116,-2.594,0,-1.599,0,-1.81,0,-1.096,-0.961,0,0,0,-2.011,-0.4171,0,0,-2.386,-0.3564,0,-3.09
0,0,0,0,0,0,0,0,0,0,-1.193,-4.99,-0.4952,0,-4.061,0,0,0,-2.33,0,0,0.3532,0,0,-0.8974,0,0,-4.813,1.586,0,-2.762
0,0,0,0,-0.2959,0,-4.042,-4.022,0,0,0,-2.252,0.3384,-1.001,-3.645,0,0,0,-1.552,0,0,-7.87,0,0,0,0,0,-1.979,2.016,0,-0.7017
0,0,0,0,-2.462,0,-6.546,-6.065,0,-0.3172,-1.418,0,0,0,0.9538,0,0,0,-2.153,-1.16,0,-6.588,1.262,0,0,0,-0.8519,-1.218,0.4249,-0.6546,-0.756
0,0,0,0,0,-1.63,-1.097,-3.69,0,0,-1.745,0,0,0,0,0,0,-0.8772,-2.052,-0.8518,-2.752,-2.228,0,0,0,0,-0.8764,-4.336,0,-0.3789,-0.7854
0,0,-2.479,0.3479,0,-7.642,0,-4.56,0,0,-3.161,0,0,0,0,0,0,-1.199,-2.323,0,0,-1.24,0,0,0,0,-0.2607,-1.432,0,0,0
0.08068,0,-3.797,0.3239,0,-1.627,-0.4114,-0.7282,-1.218,0,-1.179,0,0,0,-0.8435,0,0,0,-0.4794,0,0,0,0,-1.273,0,0,-0.5518,-2.518,0,0,0
0,0.6881,-5.744,1.002,0,-1.249,-3.335,-0.8671,-0.4238,0,-3.984,-0.7912,0,0,-4.707,0,0.9026,0,-2.162,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1613,-3.058,0.474,0,-3.485,-2.178,-4.296,0,0,0.5361,-4.997,-2.185,0,-4.431,0,0,0,-1.792,0,-4.63,0,0,0,0,0,0,0,-0.2202,0,-12.88
-2.375,0,-3.664,0,0,-1.898,-2.581,-5.538,0,0,-3.018,-1.659,0.1144,0,-3.104,0,0,0,-3.077,0,-2.874,0,0,0,-1.935,0,0,0,0.1798,0,-6.281
-1.367,0,-3.319,0,0.4958,-0.04795,-4.807,-1.93,0,0,-5.388,-5.438,0,0,-2.126,0,0,0,-2.06,0,-3.286,0,0,0,-1.412,0,0,-1.536,-1.19,0,-1.063
-4.082,0,-5.522,0,-1.44,0,-5.674,0,0,0,0,-2.469,0.6665,0,-1.028,0,0,0,-1.964,0,-2.775,0,0,0,0,0,0,-2.099,-0.3297,0,-0.6594
-2.144,0,-3.233,0,-2.328,-0.4646,-0.7114,0,-0.8124,0,0,-5.482,0.9824,0,-1.145,0,0,0,-1.794,0.8265,-1.856,0,0,0,0,0,0,-8.788,-0.04047,0,-3.646
-1.69,0,-3.334,0,-0.8781,-5.508,-2.83,0,0,0,0,-1.579,-0.4283,0,-1.313,0,0,0,-2.473,-0.5242,-4.19,0,0,0.9088,0,0,0,-3.816,-0.4488,0,-7.33
0,0,-2.661,0,0,-4.572,-0.02413,-5.405,0,0,0,-3.591,-1.41,0,-2.959,0,0,0,-2.057,0,-2.049,0,0,0.5199,0,0,0,-1.894,0,0,-3.39
0,0,0,0,0,0,-5.082,-2.902,0,0,0,-2.05,-2.669,0,-4.485,0,0,0,-1.545,0.1733,-1.739,0,0,0,0,-0.08838,0.0009557,-1.547,-0.7293,0,-5.252
0,0,0,-0.2053,-2.598,-3.449,-3.461,-4.5,0,-0.1789,0.1356,-2.475,-1.688,0,-1.907,0,0,0,-1.83,-0.1841,-2.05,0,0,0,-2.187,0,-4.154,-1.713,0.05282,0,-1.235
-0.2504,0,-1.142,-0.31,-1.58,0,-1.683,-1.389,0,0,-3.112,-4.478,0,0,0,0,-1.561,0,-0.8622,-0.3379,-2.579,0,0,0,0,0,-0.9383,-4.001,0,0,0
-5.367,0,-3.307,-0.2764,-1.998,0,-1.197,0,-1.544,0,0,-4.36,0,0,-3.074,0.267,-2.004,0,-2.868,-1.644,-5.481,-0.5755,0,0,0,0,-1.182,-1.47,0,0,0
-3.627,0,-1.483,0,-3.809,0,-3.292,0,0,0,0,0,0,0,0,-0.5255,1.613,0,-1.036,-0.9597,-2.018,-5.642,0,-0.8512,0,0,0,-2.758,0,0,0
-4.47,-0.3267,0,0,0,0,-5.701,-0.2658,0,0,0,0,0,0,0,0.01784,-0.3289,0,-1.473,-0.9058,0,-0.1964,0,-0.6477,1.353,0,0,-0.7101,0,0,0
-1.067,0,0,0,0,0,-0.717,-3.914,0,1.213,0,0,0,1.167,-4.759,0.3847,-0.3633,0,-0.8842,0,0,-1.267,0,0,0,0,0,-1.46,0,0,0
0,0,0,0,0,0,-6.26,0.2777,0,1.752,0,-0.3346,0,0,-0.888,0.4873,0.7493,-0.6423,-1.722,0,0,0,0,0,0,0,0,0,0,0,0.4356
0,0,0,0,0,-2.093,-0.8028,-1,0,2.445,0,0,0,0,-1.57,0.4891,0,-0.2897,-1.711,0,0,0,0,-0.3535,0,0,0,-3.272,0,0,0
0,0,0,0,0,-4.476,-3.134,-1.096,0,2.397,0,0,0,0,-0.04607,0.9851,0,0.3138,-2.376,0,0,0,0,-0.8675,-1.543,0,0,0,1.531,0,0
0,0,0,-0.1189,-2.171,-3.768,0,-0.8407,0,1.352,0,-7.16,0,0,0,0.6131,0.7806,0,-2.063,0,0,-1.614,0,-1.57,0,0,0,0,1.438,0,0
0,0,0,0,-6.486,-5.016,-0.5663,0,1.098,1.666,0,-2.098,0,0,0,0.2477,0,0,-1.802,0,0,-4.63,0.03215,-1.531,0,0,-1.779,-3.857,2.229,0,0
0,0.8643,0,0,-5.707,0,-1.177,0,0.1061,0.2788,-2.936,-6.077,-0.5522,-1.816,-6.726,0,0,0,-1.812,0,0,0,0,-0.3604,-1.556,0,-2.306,-2.264,2.784,0,0
