beta0,beta1,yp
218.7,-3.654,156.4
216,-5.013,108.2
226.4,-3.92,214.4
227.9,-3.257,211.9
220.8,-4.195,115.9
225.1,-3.341,154.8
224.3,-3.446,116.1
217.4,-3.231,178.8
223.1,-3.139,126.3
221.7,-2.895,152.8
221.2,-3.031,139.2
222.3,-2.599,126.8
225.6,-3.396,144.1
226,-3.307,187.1
220.3,-3.209,142.9
223.8,-3.036,193.9
219.7,-4.335,123.2
224.7,-2.71,168.7
218.6,-3.481,141.7
225.5,-3.414,134.4
224.4,-3.416,126.7
217.4,-3.564,174.6
226.6,-3.3,165.9
216.8,-3.163,149.7
223.6,-2.666,141.8
220.5,-2.503,155
224.9,-3.256,225.7
218.1,-3.453,208.4
227.5,-3.332,208.2
227.4,-2.253,144.6
228.7,-2.981,201.8
218.7,-3.431,124.3
226.2,-2.828,138.2
223.8,-3.302,170.1
222.7,-2.802,168.3
216.1,-2.879,130.5
223.1,-2.933,154.2
223.8,-3.514,133.3
225.6,-3.539,229.4
220.5,-2.986,150.9
228.1,-4.026,166.8
215.2,-3.493,106.5
220.8,-3.562,136.7
219.8,-3.997,172.8
211.1,-3.086,145.4
228.6,-3.836,156.6
224.8,-3.571,135
219.1,-3.676,146.4
214.5,-2.656,141.6
217.5,-2.804,151.1
227.1,-2.655,180.3
218,-3.429,148.7
228.1,-2.876,216.7
215.9,-2.615,155.3
228.3,-3.278,144.2
227.5,-3.428,148.6
216.2,-2.877,130.9
219.6,-3.483,134.4
224,-2.892,196.7
227.8,-2.741,132.7
220.3,-3.174,121.4
225.6,-3.024,158.8
226.4,-3.372,193.3
220.5,-3.361,188.4
222.1,-2.424,195.3
221.2,-4.262,161.2
222.7,-2.751,168.4
225,-4.257,159.9
210.8,-2.878,148.4
222.5,-3.257,140.1
220.7,-3.716,156.2
217.1,-2.571,174.1
225.5,-2.914,167.1
223.6,-3.862,149.4
213.7,-3.245,115.8
223.4,-3.315,193.7
215.4,-3.34,115
228,-3.421,167.8
226.8,-2.781,187.5
221.4,-3.345,159.2
226.6,-2.826,144.4
220.1,-3.436,172
218.4,-2.978,127.8
219.7,-2.793,170.7
218.2,-2.541,150.7
220.8,-3.589,143.3
222.7,-2.859,174.8
219,-2.511,175.6
225,-2.741,146.6
218.4,-3.215,151.4
223.2,-3.884,81.29
223.3,-3.406,140.8
220.5,-2.974,133.4
220,-3.601,167.1
223.2,-3.625,153.9
229.1,-2.878,166.1
221.4,-3.724,152.7
210.5,-2.251,184
215.3,-3.472,151.2
230.4,-3.318,181.3
214.1,-2.418,208.3
224.9,-3.362,197.4
220.3,-2.59,168.8
216.7,-2.271,145.9
218.9,-3.489,114.6
219.7,-3.932,150.3
214.5,-2.812,142.7
223.9,-2.272,189.7
217.7,-3.106,149.8
220.2,-3.192,180.2
229.8,-4.042,227.4
215.8,-3.329,168.5
219.9,-2.752,186.8
226.1,-2.942,235.8
220.6,-3.709,133.5
222.5,-3.472,141
221,-2.591,179.1
219.2,-3.192,162.7
212.7,-3.41,159.3
233.1,-2.629,280.7
220,-3.742,116.8
221.4,-3.923,134.2
221.9,-3.798,193.1
217.8,-3.749,63.19
217.2,-2.361,213.6
220.4,-3.633,145.6
220,-3.225,162.3
219.7,-3.504,176.9
215.5,-2.67,166.6
231.5,-3.938,111.9
230.7,-2.603,165.4
234,-3.497,210.8
227.7,-3.59,180.2
217.6,-3.433,170.6
225,-3.66,84.49
219.8,-2.767,168.4
219.3,-3.464,97.08
222.3,-3.717,142.8
217.4,-2.345,149.8
225.2,-3.795,126.3
216.9,-2.801,172.4
218.8,-3.116,161.4
219.1,-3.728,139
220,-3.413,162.6
223.7,-3.043,197.6
218.3,-3.544,141.1
222.4,-2.998,175.6
218.2,-3.02,170.8
219.9,-2.125,149.6
218.2,-4.406,96.31
212.1,-3.229,200.5
221.4,-3.967,138.7
217.5,-4.244,147
223.4,-3.54,186.3
228.9,-4.471,179.5
219.5,-3.366,182.3
220.2,-3.652,122.3
218.5,-2.709,131.8
219.5,-3.467,113.5
218.1,-3.296,175.5
223.1,-3.53,133.8
222.9,-2.902,156.5
215,-3.189,164.8
220,-2.677,110.7
219,-3.99,87.83
217.4,-2.724,163.2
219.4,-3.321,144.3
221.1,-3.379,157.7
214.6,-3.997,138.2
221.1,-2.684,184.9
223.4,-3.117,212.3
224.1,-2.833,187.6
225.8,-4.499,160.3
227.5,-3.456,186.4
218.4,-3.663,117
216.1,-2.995,153
219.7,-2.769,166.8
222.8,-3.667,145.1
220.1,-3.528,139.3
223.4,-3.857,156.2
218,-2.886,169.5
222.6,-3.044,175
219.3,-3.44,142.7
221.5,-2.95,196
220.6,-3.173,122
222.4,-3.404,162.4
226.6,-3.186,201.5
219.2,-4.272,137.9
215.8,-2.124,172.3
222.3,-3.543,235.8
210.1,-3.557,118.6
225.4,-2.154,235.1
220.1,-3.383,170.9
224.4,-2.555,128.1
219,-3.641,144.9
224.2,-2.952,151.9
225.1,-3.62,199.7
227,-3.322,166.4
221.3,-2.89,172.7
221.7,-3.365,144.2
221.4,-3.619,143.8
220.1,-3.62,146.5
221.9,-4.485,152.2
215.9,-2.448,163.2
219.4,-4.198,154.8
222.8,-3.461,134.6
219.1,-3.795,193.3
219.4,-2.605,199
220.2,-2.704,161.6
225.2,-3.006,139
215.7,-3.271,142.8
222.1,-4.355,199.4
221.8,-3.252,193.4
226.5,-3.169,204.8
224.6,-1.999,203.5
219.3,-3.478,135.2
223.2,-3.591,171.7
221.5,-4.567,134.5
219.7,-2.595,206.1
222.4,-3.91,171.7
220.1,-4.043,183.7
224.1,-3.007,76.52
228.4,-2.239,216
225.6,-2.898,200.2
225.1,-2.344,194.9
212.6,-3.747,112.4
223.9,-3.209,167.7
224.5,-3.38,139.4
225.5,-3.632,148.9
213.3,-4.146,146.3
223.2,-3.517,159.5
217.4,-3.609,119.7
227.9,-2.391,213.1
219,-2.917,102.4
214.1,-3.513,125.5
211.3,-2.447,134.6
206,-2.966,166.4
216.2,-2.949,178.7
222.6,-3.356,179.7
229.6,-4.086,127.6
224.4,-3.137,175.3
227,-3.554,157.3
220.2,-3.698,88.11
225.7,-2.962,159.7
225.2,-3.503,125
214.7,-2.705,151.5
217.6,-2.968,165.2
220.8,-3.066,98.55
211.8,-4.028,122
223.3,-3.07,165.6
225.3,-3.665,179.4
217.3,-3.685,111.2
214.4,-2.786,206.2
221,-3.818,158.8
212,-3.324,137.7
221.6,-2.959,143.2
224.3,-3.801,159
212.4,-3.847,176.3
226.5,-4.644,116.3
230.5,-3.543,136
225,-4.243,74.96
220,-3.115,159.8
227.7,-2.924,172.3
228.3,-3.913,126.6
219.6,-3.958,161.2
220.8,-3.483,185.8
216.6,-2.461,141.8
230.8,-3.29,168.4
227.6,-3.438,158.5
224.9,-2.921,179.8
224.1,-3.322,193.7
214.1,-4.266,135.1
218.6,-2.978,136.2
220.5,-2.629,177.1
216.4,-2.973,150.8
226.4,-2.617,171.9
221.5,-3.172,154
230.2,-3.094,111.9
217.3,-3.538,150.7
223.2,-2.809,164.8
213.2,-2.849,159.6
229.1,-4.318,193.3
219.5,-2.792,186.7
218,-3.121,165.8
228.2,-3.372,154.3
222,-2.723,152.2
218.9,-2.77,144.8
226.2,-2.621,205.4
222.9,-3.335,174.7
223.9,-3.748,183.7
222.5,-2.906,208.2
221.5,-3.064,185.5
226,-3.205,211.6
209.3,-3.34,133.4
216.9,-3.549,157.1
216.3,-3.17,139.6
220.4,-3.39,198.2
202.7,-4.114,109.8
223.8,-3.275,157.2
225.8,-3.702,184.3
216.5,-3.591,143.4
226.3,-3.916,145.3
220.1,-2.92,167.8
227.7,-3.978,193.5
215,-3.242,126.3
213.5,-3.679,159.3
220.7,-3.236,142.5
209.4,-2.941,139.6
221,-4.336,125.7
212.4,-3.626,168.9
227.7,-4.362,99.05
225.1,-3.175,221
226.6,-2.886,108.1
219.5,-2.76,184.2
220.3,-3.316,187.2
221.5,-3.064,141.8
221,-2.378,176.1
224.6,-4.017,136.7
219.2,-3.252,143.3
220.3,-3.255,171.9
221.4,-3.067,160.8
215.8,-3.88,131
222.2,-4.095,204.7
228.3,-3.082,226.5
224.6,-2.739,154.9
218.8,-3.099,135.6
222.2,-3.434,152.5
225.6,-2.996,185.1
224.8,-2.107,133.5
219.4,-3.336,128.6
217.7,-2.885,192.3
209.1,-3.018,121.9
222.3,-4.033,129
217.2,-3.901,164.9
227.8,-3.096,166.6
224.1,-2.531,185.5
219.3,-2.249,216.1
220.8,-2.489,177.4
225.6,-3.4,152.4
220.6,-3.864,162.5
223.6,-3.468,107.6
223.7,-3.27,168.8
224.8,-2.811,171.1
218,-3.085,170.2
221.1,-4.15,228.7
228.2,-3.583,144.7
224.3,-3.582,150.7
225.4,-2.479,169.9
222,-3.014,141
224,-3.732,153.3
219.8,-3.569,160.8
215.9,-3.342,128.1
210.3,-2.11,140.1
212.7,-3.045,106
213.5,-3.192,145.7
224.7,-3.062,168.6
214.1,-3.086,147.1
219,-3.156,131.4
220,-3.927,141.2
221.6,-3.613,108.2
214.5,-3.05,137.5
221.3,-2.94,171.2
218.4,-4.334,128.2
232,-3.281,141.3
213.2,-4.157,203.1
218.7,-2.301,182.9
214.2,-3.157,198
219.1,-2.972,172.6
215.4,-3.405,136.3
219.5,-3.829,122.2
215.9,-3.491,156.1
223,-2.932,117.3
219.2,-3.021,173.7
223.5,-2.905,190.2
213.6,-3.695,172.6
215.5,-3.054,126.9
223.8,-3.349,156.1
220.7,-3.909,108.1
213.5,-3.972,112
211.9,-2.621,149.6
215.1,-3.92,146.5
210.9,-2.699,135
234.3,-2.635,235.2
229.1,-3.009,131.4
216.2,-3.742,89.46
221,-3.115,172.3
223.9,-2.179,150.6
228.1,-4.06,236.9
210,-3.76,205
228.2,-2.82,203.3
212.3,-2.836,98.75
215.1,-2.738,167.2
219.8,-3.266,90.08
215.2,-2.843,137.4
217.1,-3.582,143
210.1,-3.515,143.2
225.9,-3.201,150.5
224.4,-3.973,152.3
219.2,-2.746,174.1
223.2,-2.926,136.7
223.7,-2.641,205.5
218.9,-3.275,144.5
223.5,-3.244,172.4
221.3,-3.367,129.5
224.8,-3.212,173.4
217.9,-3.567,157.7
220.1,-3.664,156.9
222.8,-4.069,67.54
218.9,-2.872,154.1
224.8,-3.636,160.5
214.4,-3.842,180.3
224.3,-3.326,169.2
218.6,-3.203,174.8
212.7,-3.084,188.4
219.8,-3.101,216.1
222.9,-3.891,112.9
219.6,-2.482,164.1
219.5,-2.891,176.3
220.4,-3.49,126.2
222.7,-3.297,110.4
218.9,-2.487,190.6
222.9,-3.522,148.6
217.4,-2.984,125.5
225,-3.723,148.1
232.9,-3.253,198.5
225.3,-3.164,165.9
220.8,-3.069,186.4
217.9,-3.046,137.7
214.8,-3.57,156.4
222.7,-4.006,201.4
210.9,-2.229,158.4
227.2,-3.226,92.22
223,-3.709,130.4
221.1,-3.736,165.5
211,-3.018,174.9
225.9,-3.239,174.3
224.5,-3.113,161.2
217,-3.262,164.9
219.5,-2.943,204.6
224.1,-2.81,172.2
230.7,-3.29,172.9
220.4,-3.04,218.3
221.9,-3.345,162.7
221.4,-3.888,134.9
224.8,-4.28,118.2
223.4,-2.629,170.5
225.5,-2.785,188
212.8,-3.918,141.3
212,-2.73,157.7
226.1,-3.271,145.5
218.8,-3.011,103
221.6,-3.233,174.7
210.8,-3.161,174.6
223.1,-3.233,212.3
224.2,-3.239,184.4
221,-3.613,164.6
226.3,-3.563,108
221.4,-2.777,196.5
219.6,-3.332,156.8
217.7,-2.055,183.2
227.7,-3.557,184.7
216.2,-3.548,175.8
223.8,-2.996,150.1
225.7,-3.263,166.5
223.3,-2.956,210.8
220.3,-3.831,156.6
223.8,-3.76,109.2
224.4,-3.526,121.7
217.9,-3.648,117.1
213.2,-2.966,192.7
222.1,-3.648,150.8
228.1,-2.734,219.8
220.6,-2.707,195
218.4,-2.926,174.6
223.3,-3.713,142.7
220.8,-3.304,129.7
224.3,-3.016,140.3
222.5,-3.07,133.7
219.8,-3.274,144
215.4,-2.868,179.3
222.5,-3.031,149
227.4,-3.634,130.3
219.8,-3.347,154.4
236.6,-4.742,162.2
215.4,-1.328,207.2
217.6,-2.898,114.8
221.6,-2.971,173
220.1,-2.835,195.1
220.6,-3.664,193.7
218.5,-2.925,179.2
222.4,-2.777,172.1
226.8,-3.926,183.6
215.4,-3.211,178.8
224.6,-3.163,163.9
228.9,-3.146,178.1
214.7,-3.808,158.6
226.1,-2.933,105.8
216.7,-3.23,196.9
223.5,-4.138,73.96
222.1,-3.104,171.5
225.1,-2.695,170.3
220.8,-3.563,177
221.7,-3.394,176.1
222.1,-3.68,131.2
215.4,-2.935,163.6
223.5,-3.785,116.3
218.8,-3.41,140.2
230.4,-2.17,164.8
223,-3.903,189.8
216.2,-4.026,199.6
219.2,-3.372,137.1
223.7,-2.857,174
218.5,-4.227,111.4
219.8,-3.776,163.6
223.3,-3.038,189.1
214.1,-3.268,105.3
222.2,-2.895,198.3
227.7,-2.599,185.1
216.4,-3.402,188.1
216.1,-3.084,230.9
221.5,-3.68,152.5
215.5,-2.583,216
228.9,-2.334,166.4
222.9,-4.035,120.4
218.2,-2.327,187.1
231.2,-3.162,155.3
224.9,-2.942,204.2
220.1,-2.854,198.2
222.4,-3.102,168.2
215.7,-2.363,123.8
220.7,-3.159,137.4
230.6,-3.445,209.5
213.4,-3.198,124.7
217.3,-3.532,134.5
225.5,-3.258,173.8
222.8,-3.994,194
218.5,-3.137,174.9
226.7,-2.642,225.1
221.7,-3.172,115.3
224.6,-3.297,169.9
219.2,-4.235,145.9
224.8,-1.668,176.3
221.8,-4.354,150.5
223.3,-2.278,202.6
218.8,-3.079,152.1
231.3,-3.716,163.8
224.4,-3.496,166.3
217.5,-2.387,180.9
221.6,-3.466,190.3
223.8,-2.876,144.6
215.3,-3.856,137.4
227.3,-3.49,165.8
221.8,-2.777,153.3
218.9,-3.442,131.6
226,-3.523,149.3
229.7,-2.079,168
225.7,-3.303,148.5
219.8,-3.552,176.1
213.8,-3.493,133.1
224.8,-3.136,192.1
218.8,-3.657,103.4
216.4,-3.829,158
228.6,-3.313,193
222.6,-3.397,143.6
216,-3.445,146.4
216.4,-3.407,144.3
222.8,-3.445,128.4
227.1,-3.136,194.6
218.6,-3.318,217.9
210.4,-3.273,131.4
215.7,-2.172,169.9
213.2,-2.628,226
222.5,-3.685,203.1
219.2,-3.679,133.7
227,-2.744,213.3
223.1,-3.366,151.9
227.2,-3.439,168.8
224.7,-3.118,191.8
238.5,-2.576,193.6
223.9,-3.312,96.37
229.8,-3.665,154.4
217.5,-3.47,128.9
223.2,-3.598,101.9
213.3,-3.358,110.6
227.3,-2.948,195.6
225.3,-3.882,100.5
222.8,-4.135,148.7
218.8,-3.132,193.9
221.7,-3.201,145
218,-2.262,151.6
222.9,-2.762,163
217.3,-2.607,155.5
227.9,-3.163,145
225.4,-3.468,136.2
218.3,-3.791,98.16
223,-3.504,148.4
227.4,-3.032,150.5
222.2,-3.232,137.3
223.1,-3.406,133.3
233,-2.451,162
218.8,-3.436,143.8
215.1,-2.924,131.8
226.8,-3.17,208.7
227,-2.53,153.9
221.2,-2.885,191.6
208.4,-3.486,200.2
224.5,-3.001,158.3
212,-2.18,150.7
218.3,-3.864,178.4
224.8,-3.52,173.3
219.6,-4.207,98.71
229.2,-3.176,220.9
224.2,-2.774,197.1
224.2,-3.231,179.7
222.2,-3.64,159.9
226.7,-4.201,150.1
226.6,-2.754,213.1
228.8,-3.691,135.4
217.2,-3.655,195.1
217.6,-3.165,200.4
222.8,-3.723,139.2
219,-3.477,171.1
223.2,-3.928,95.71
212.5,-3.641,174.1
222.2,-3.95,117.7
217.8,-2.307,189.6
227.4,-3.294,180.3
225,-3.396,176.5
213.2,-2.659,151.9
219.4,-2.776,190.1
217.9,-2.988,183.6
221.1,-3.881,138
214.8,-4.135,110.6
215.9,-3.167,146.9
223,-2.926,167.4
228.5,-3.11,133
223.5,-2.492,201.4
217.7,-3.081,177.8
226,-4.04,155.7
211.7,-3.93,105.2
224,-3.283,182.7
223.1,-3.197,168.6
223.8,-3.657,128
223.6,-2.578,193.5
217.6,-3.377,135.9
225.5,-4.388,139.1
224.6,-3.077,203.3
226.8,-2.778,140.5
223.9,-3.185,117
215.1,-2.561,95.8
225.6,-3.656,81.72
219.1,-3.518,191.8
209.8,-3.521,131.3
218.8,-3.537,122.9
216.8,-3.256,114
225.5,-3.336,168.2
223.4,-3.286,153.8
221.2,-2.283,206.5
223.5,-3.435,179.5
219.4,-2.851,176.9
221.3,-3.016,155.3
219.9,-3.486,151.2
220.2,-4.328,162.2
228.4,-2.3,191.8
221.4,-2.875,275.5
218.4,-3.173,210.2
224.2,-3.454,95.98
222.8,-2.932,142.2
220.2,-3.034,142.3
227.6,-2.604,153.7
217.2,-2.365,149.6
222,-2.929,139.9
225.2,-3.825,148.1
209.3,-4.386,113.3
225.8,-3.326,202.5
224.1,-3.503,174.6
217.3,-3.044,200.1
225.3,-3.85,208.1
228.7,-3.279,139.5
221.1,-2.851,156.7
221.3,-3.097,223.7
225.2,-3.249,138.9
228.2,-2.765,197.9
219.5,-3.56,164.4
219.4,-3.032,178.1
218.4,-3.141,199.8
220.9,-2.632,152.9
223.6,-3.637,140.3
210.8,-3.812,170.2
220.1,-2.705,153.5
207.6,-2.803,111
228.2,-3.481,154.9
223.4,-3.301,163.7
219.9,-3.168,160.5
218.1,-3.849,201.5
211.4,-3.499,91.6
220.3,-3.515,141.2
215.9,-4.076,118.4
224.7,-2.231,156.6
220.5,-2.986,169.2
212.2,-3.39,155.4
219.1,-3.319,155.5
222.7,-3.438,210.7
220.8,-2.848,185.4
222.1,-3.146,170
218.5,-3.691,139.9
222.7,-3.51,193
225.6,-3.072,131.8
225.4,-3.515,175.1
221,-3.504,166.5
219.6,-2.975,175.9
214.8,-3.339,99.62
220.8,-3.318,159.6
220.4,-2.902,186.3
221.7,-3.571,176
228.3,-2.974,172.7
223.8,-1.975,172.7
220.3,-3.778,133.8
216.6,-2.755,214.3
221.9,-3.363,142.1
217.6,-3.49,111.4
225.8,-3.324,157.4
225.2,-3.1,220.8
220.2,-2.704,170.4
222,-3.388,151.8
224.1,-2.856,155.2
217.9,-2.987,185.6
221.6,-3.567,149.8
224.5,-3.488,152.7
215.3,-3.23,139.9
220.7,-3.333,120.8
225.7,-3.115,165.4
230.3,-3.623,201.2
223.9,-3.426,110.8
225.8,-3.028,147.7
220,-4.144,138.2
222.2,-3.246,186.6
225.8,-3.066,155
222.3,-3.64,113.7
222.5,-3.738,194.2
230.4,-2.655,226.9
215.4,-3.775,175.7
218.3,-2.611,182.4
220.7,-3.633,151.7
218.5,-3.334,136.5
220.9,-3.085,165.7
210.2,-3.139,148.2
216.8,-3.342,132.1
217.9,-3.409,119.4
230,-2.56,148.7
215.8,-3.285,159.5
222,-3.039,136.1
217.9,-3.65,184.6
218,-2.535,152.2
223.5,-2.721,202.2
226.6,-4.058,199.2
223.6,-3.579,103.4
226.1,-3.038,135.3
219.2,-2.904,206.4
234,-3.732,178.3
215.6,-2.6,178.4
220,-3.519,134.2
219.7,-3.255,157.8
219.6,-3.552,89.23
222.5,-2.827,95.2
213.8,-5.07,143.5
244.8,-3.258,168.4
202.4,-3.447,95.77
212.9,-3.041,180
230,-3.297,202.5
228.5,-3.75,145.1
224.2,-2.706,165.9
227.5,-3.05,151.4
218.3,-3.79,142.6
218.8,-2.761,192.8
223.6,-2.782,139.9
219.5,-2.602,140.6
219.8,-3.212,123.4
224.6,-4.259,165.6
223.9,-2.596,209.3
218.2,-3.424,177.9
218.6,-3.656,115.6
217.5,-3.479,131.1
224.2,-3.562,169.2
211.5,-2.184,131.1
230.7,-3.55,210.1
220.3,-3.272,162.5
228.2,-4.497,143.6
217.8,-3.335,172.5
222.1,-3.679,159.9
220.7,-3.769,177
227.4,-2.964,151.7
221.5,-2.758,183.5
219.1,-2.797,137.5
223.2,-3.162,139.5
216.8,-3.506,133
226.5,-3.055,142.3
217.3,-4.334,141
222,-2.245,217.8
215.1,-3.273,149.6
222.5,-4.171,140.6
216.9,-3.894,214.6
232,-2.992,151.9
225.4,-1.268,165.9
225.7,-3.673,199.8
221.2,-3.824,160.5
213.7,-3.465,107.4
218.6,-3.061,158.7
224.5,-2.405,128.9
211.4,-2.96,146.4
219.5,-3.65,138.1
222.5,-2.772,160.1
224.3,-3.809,167.7
231,-2.749,189.5
227.2,-3.732,166.3
215.9,-3.491,143.6
223.4,-2.813,193.4
229.5,-3.536,129.8
216.3,-3.829,143
221.7,-3.388,194.8
224.8,-3.555,152.6
214.2,-3.894,133.1
228.5,-2.75,202.1
217.4,-3.829,104.2
218.4,-2.853,183.2
222.4,-4.18,118.4
216.6,-3.36,134
218.3,-3.043,110.9
215.9,-3.469,165
229.6,-3.546,232
215.9,-2.927,146.8
224.2,-3.1,176.5
225.8,-3.483,106.4
225.1,-2.811,107.8
222.9,-3.452,186
215.6,-2.763,183.7
207.2,-3.466,76
230.4,-2.726,186.5
216.5,-2.871,172.6
220.9,-3.322,146.5
224.6,-3.591,137.8
214.2,-2.893,169.4
215.5,-3.973,124
221.1,-4.096,109.9
220.1,-2.826,188.5
219.1,-3.865,136.9
215.7,-3.432,153.8
218.8,-3.622,94.1
222.9,-3.091,149.8
218,-3.539,102.3
225.2,-3.497,137.2
223.4,-3.064,141.2
222.5,-3.012,157.8
214.6,-3.793,145.6
229.3,-3.284,180.6
226.6,-2.958,82.75
218.6,-3.598,176.8
215.3,-3.321,142.8
222.3,-3.651,148.4
216.8,-1.831,180.9
210.4,-3.228,135.2
235.4,-3.393,182.3
225.4,-2.609,200.7
215.4,-2.974,170.7
219.9,-3.114,142.3
216.4,-3.472,127.8
220.5,-3.996,118.6
221.5,-3.164,134.8
226.2,-3.34,145.4
216.8,-3.619,121
218.3,-3.154,129
228.7,-3.411,132.3
226.5,-2.274,224.4
214.2,-3.436,239.5
225.1,-3.064,178.6
221.5,-3.165,147.4
214.9,-1.92,156
227.5,-1.742,221.7
215,-3.095,164.1
218.3,-3.075,111
223.5,-4.421,111.7
220.6,-3.524,183.6
222.5,-3.587,153.8
221,-3.416,97.72
224.1,-3.7,138.5
219.4,-3.481,163
228.2,-3.515,160.3
223.9,-3.026,193.8
218.7,-3.198,159.8
213.1,-3.325,143.2
222.5,-3.415,184.6
226.4,-3.322,182.8
220.4,-3.117,135.2
214.8,-3.271,116.8
215.9,-3.127,157.7
218.8,-3.316,161
226.3,-2.925,127.6
225,-2.976,174.5
212.3,-3.922,137.5
224.9,-2.563,208.8
214.9,-2.801,167.5
220.6,-3.028,182.6
220.2,-2.556,180.2
225,-2.762,178.8
227,-2.978,122.2
212.4,-2.637,132.3
219.9,-3.352,166.7
219.6,-2.6,187.8
221.3,-2.695,219.5
220.9,-4.018,177.2
215.7,-2.874,164.2
227.9,-3.921,160.2
218.3,-2.692,123.4
225.1,-2.83,155.7
219.3,-3.522,122.7
231.4,-3.116,139.3
221.7,-2.978,129.2
218.1,-3.179,188.2
226,-4,163.5
216.1,-3.346,120.9
222.7,-2.976,156
226.7,-2.701,157.3
221.6,-3.487,181.6
214.6,-3.728,103.6
215.5,-2.92,185.1
221.8,-3.75,163.7
221.7,-2.991,196.7
222.9,-2.41,192.4
220.7,-3.68,203.6
226.8,-3.023,147.2
214.9,-3.589,120.7
221.9,-2.871,144
220,-3.608,109.3
218.3,-3.679,133.3
220.1,-3.628,138.5
223.5,-2.615,146.2
214.1,-2.898,179.1
223.5,-3.018,151.2
223,-3.034,141.4
228.8,-3.649,128.8
218.2,-3.168,159.5
222.4,-3.415,161
222.8,-3.56,186.8
220.3,-2.468,148.4
222.4,-3.393,217
223.2,-3.298,156.6
219,-3.026,156.5
225.4,-3.548,146.5
218.3,-3.122,203
228.5,-2.976,177.8
222.5,-3.584,185.1
222.4,-3.334,183
218.1,-4.12,128
227.8,-3.981,148.7
223.3,-3.141,189.2
217.9,-3.895,140.1
222.2,-3.378,185.7
225.1,-3.294,160.5
217.7,-3.552,152.1
217,-2.65,162.4
218.5,-3.646,139.3
216.6,-2.448,160
218.9,-4.041,117.5
217.4,-3.452,123.9
218.9,-3.458,192.5
220.8,-3.13,191.8
227.4,-3.363,184.8
218.8,-3.078,103.6
218.8,-3.362,139.6
219.3,-3.48,144.2
221.5,-3.689,162.7
221.3,-3.606,141.9
222.3,-2.71,197.9
220.5,-3.618,189.9
220.6,-2.967,147
227.2,-3.048,216.4
222.6,-3.601,150.5
232,-3.114,168.5
225,-3.672,143.8
218.1,-3.121,136.1
224.5,-1.79,161.9
218.4,-3.966,95.04
224.9,-3.529,161.6
227.6,-3.868,116.2
220.5,-2.155,155.4
208.2,-3.481,190.1
218.5,-3.075,167.8
222.6,-4.106,91.28
221,-4.117,125.6
216.7,-2.382,135.9
217.3,-4.041,113.5
224.6,-3.505,157.4
222.9,-2.904,214.6
218.5,-3.101,156.1
216.4,-3.428,137.3
230.4,-3.426,197.3
217.9,-4.145,142.3
219.8,-3.042,107.5
215.8,-3.522,123.5
219.6,-3.17,167.1
222.8,-3.508,157.9
229.1,-3.252,135
223.5,-2.883,169
211.6,-3.142,126.1
221,-2.817,164.4
225.2,-3.864,124.4
214,-3.152,123.2
222.4,-3.405,111.3
226.8,-2.899,147.3
223.2,-2.222,180
222.3,-3.731,117.8
221.1,-3.886,122.7
214.8,-3.611,174.2
220,-3.092,144
226.6,-2.727,210.6
212.9,-3.013,139.2
220.2,-3.382,161.2
227.3,-1.81,188.2
218.1,-3.747,154.9
226.3,-3.263,187.4
218.6,-3.531,160.3
212.9,-4.038,65.85
222.2,-2.669,190.4
222.3,-3.426,185.4
231.9,-3.14,158.9
219.4,-3.635,127.5
216.6,-2.791,120.3
217.2,-3.667,141
217,-3.227,159.5
231.5,-3.975,165
220.7,-3.026,168.2
219.3,-3.305,172.9
222.6,-3.32,183.5
229.8,-4,153.4
210.5,-2.809,172.7
215.1,-2.679,194.5
221.9,-2.048,189.3
214.3,-2.756,147.6
220.8,-3.904,149.4
210,-3.142,153.8
216.7,-3.095,124.1
213.5,-3.578,81.46
223.9,-3.219,158.1
220,-2.935,213.8
218.5,-2.667,173.7
221.7,-3.589,128.3
222.5,-2.875,235.8
220.9,-3.227,165.8
221.7,-3.666,94.29
213.3,-2.978,161.4
212.2,-3.002,165.2
225.1,-3.064,162.7
219,-3.919,110.9
218.2,-3.155,150.4
225.3,-3.282,153.4
223.5,-3.223,172.8
220.4,-4.11,146.3
222.2,-3.539,123.1
219.4,-2.874,181.9
225.7,-3.161,183.7
224.7,-4.121,153.2
218.1,-2.304,172.7
209.6,-3.64,183.5
220.5,-2.836,126.1
219.6,-3.209,156.2
227.4,-2.642,188
221.3,-2.741,187.7
215.4,-1.935,190.2
217.7,-4.126,173.2
226.1,-2.572,170.9
216.9,-3.578,178.7
223.5,-3.736,164.8
216.2,-3.055,154.4
222.3,-3.498,125.5
226.1,-2.42,134.8
220.5,-2.715,156.2
218.1,-3.176,171.9
215.2,-3.108,199.9
220.9,-3.059,151.4
218.9,-1.971,158.4
215.9,-3.604,180.7
217.6,-2.552,170
219.5,-3.677,130.6
218.5,-3.718,193
217.6,-2.487,199.9
217.8,-3.313,107.8
208.8,-3.035,125.5
222.5,-3.047,174.2
221.9,-3.909,142.3
218.5,-4.39,86.7
228.2,-4.331,185.2
221.2,-2.918,245
224.4,-2.964,223
220.5,-1.947,125.4
225.3,-3.089,142.7
222.7,-3.217,169.4
218.6,-3.551,115.7
220.9,-3.714,147.7
226.6,-3.157,181.9
223.9,-2.974,128.5
224.2,-3.432,181.6
229.7,-3.049,133.9
222,-3.03,175.1
224.2,-4.197,126.2
218.3,-4.106,131.5
216.2,-2.431,189.5
